ProdID,CoordID,Name,Latitude,Longitude,PixelX,PixelY,Date,Time(HH_mm_ss),Oa01_reflectance,Oa01_reflectance_err,Oa02_reflectance,Oa02_reflectance_err,Oa03_reflectance,Oa03_reflectance_err,Oa04_reflectance,Oa04_reflectance_err,Oa05_reflectance,Oa05_reflectance_err,Oa06_reflectance,Oa06_reflectance_err,Oa07_reflectance,Oa07_reflectance_err,Oa08_reflectance,Oa08_reflectance_err,Oa09_reflectance,Oa09_reflectance_err,Oa10_reflectance,Oa10_reflectance_err,Oa11_reflectance,Oa11_reflectance_err,Oa12_reflectance,Oa12_reflectance_err,Oa16_reflectance,Oa16_reflectance_err,Oa17_reflectance,Oa17_reflectance_err,Oa18_reflectance,Oa18_reflectance_err,Oa21_reflectance,Oa21_reflectance_err,CHL_NN,CHL_NN_err,CHL_OC4ME,CHL_OC4ME_err,altitude,latitude,longitude,detector_index,FWHM_band_1,FWHM_band_2,FWHM_band_3,FWHM_band_4,FWHM_band_5,FWHM_band_6,FWHM_band_7,FWHM_band_8,FWHM_band_9,FWHM_band_10,FWHM_band_11,FWHM_band_12,FWHM_band_13,FWHM_band_14,FWHM_band_15,FWHM_band_16,FWHM_band_17,FWHM_band_18,FWHM_band_19,FWHM_band_20,FWHM_band_21,frame_offset,lambda0_band_1,lambda0_band_2,lambda0_band_3,lambda0_band_4,lambda0_band_5,lambda0_band_6,lambda0_band_7,lambda0_band_8,lambda0_band_9,lambda0_band_10,lambda0_band_11,lambda0_band_12,lambda0_band_13,lambda0_band_14,lambda0_band_15,lambda0_band_16,lambda0_band_17,lambda0_band_18,lambda0_band_19,lambda0_band_20,lambda0_band_21,solar_flux_band_1,solar_flux_band_2,solar_flux_band_3,solar_flux_band_4,solar_flux_band_5,solar_flux_band_6,solar_flux_band_7,solar_flux_band_8,solar_flux_band_9,solar_flux_band_10,solar_flux_band_11,solar_flux_band_12,solar_flux_band_13,solar_flux_band_14,solar_flux_band_15,solar_flux_band_16,solar_flux_band_17,solar_flux_band_18,solar_flux_band_19,solar_flux_band_20,solar_flux_band_21,ADG443_NN,ADG443_NN_err,IWV,IWV_err,PAR,PAR_err,KD490_M07,KD490_M07_err,TSM_NN,TSM_NN_err,A865,A865_err,T865,T865_err,WQSF_lsb,WQSF_msb,TP_latitude,TP_longitude,OAA,OZA,SAA,SZA,atmospheric_temperature_profile_pressure_level_1,atmospheric_temperature_profile_pressure_level_2,atmospheric_temperature_profile_pressure_level_3,atmospheric_temperature_profile_pressure_level_4,atmospheric_temperature_profile_pressure_level_5,atmospheric_temperature_profile_pressure_level_6,atmospheric_temperature_profile_pressure_level_7,atmospheric_temperature_profile_pressure_level_8,atmospheric_temperature_profile_pressure_level_9,atmospheric_temperature_profile_pressure_level_10,atmospheric_temperature_profile_pressure_level_11,atmospheric_temperature_profile_pressure_level_12,atmospheric_temperature_profile_pressure_level_13,atmospheric_temperature_profile_pressure_level_14,atmospheric_temperature_profile_pressure_level_15,atmospheric_temperature_profile_pressure_level_16,atmospheric_temperature_profile_pressure_level_17,atmospheric_temperature_profile_pressure_level_18,atmospheric_temperature_profile_pressure_level_19,atmospheric_temperature_profile_pressure_level_20,atmospheric_temperature_profile_pressure_level_21,atmospheric_temperature_profile_pressure_level_22,atmospheric_temperature_profile_pressure_level_23,atmospheric_temperature_profile_pressure_level_24,atmospheric_temperature_profile_pressure_level_25,horizontal_wind_vector_1,horizontal_wind_vector_2,humidity,sea_level_pressure,total_columnar_water_vapour,total_ozone,WQSF_lsb_INVALID,WQSF_lsb_WATER,WQSF_lsb_LAND,WQSF_lsb_CLOUD,WQSF_lsb_TURBID_ATM,WQSF_lsb_CLOUD_AMBIGUOUS,WQSF_lsb_CLOUD_MARGIN,WQSF_lsb_SNOW_ICE,WQSF_lsb_INLAND_WATER,WQSF_lsb_COASTLINE,WQSF_lsb_TIDAL,WQSF_lsb_COSMETIC,WQSF_lsb_SUSPECT,WQSF_lsb_HISOLZEN,WQSF_lsb_SATURATED,WQSF_lsb_MEGLINT,WQSF_lsb_HIGHGLINT,WQSF_lsb_WHITECAPS,WQSF_lsb_ADJAC,WQSF_lsb_WV_FAIL,WQSF_lsb_PAR_FAIL,WQSF_lsb_AC_FAIL,WQSF_lsb_OC4ME_FAIL,WQSF_lsb_OCNN_FAIL,WQSF_lsb_KDM_FAIL,WQSF_lsb_BPAC_ON,WQSF_lsb_WHITE_SCATT,WQSF_lsb_LOWRW,WQSF_lsb_HIGHRW,WQSF_msb_ANNOT_ANGSTROM,WQSF_msb_ANNOT_AERO_B,WQSF_msb_ANNOT_ABSO_D,WQSF_msb_ANNOT_ACLIM,WQSF_msb_ANNOT_ABSOA,WQSF_msb_ANNOT_MIXR1,WQSF_msb_ANNOT_DROUT,WQSF_msb_ANNOT_TAU06,WQSF_msb_RWNEG_O1,WQSF_msb_RWNEG_O2,WQSF_msb_RWNEG_O3,WQSF_msb_RWNEG_O4,WQSF_msb_RWNEG_O5,WQSF_msb_RWNEG_O6,WQSF_msb_RWNEG_O7,WQSF_msb_RWNEG_O8,WQSF_msb_RWNEG_O9,WQSF_msb_RWNEG_O10,WQSF_msb_RWNEG_O11,WQSF_msb_RWNEG_O12,WQSF_msb_RWNEG_O16,WQSF_msb_RWNEG_O17,WQSF_msb_RWNEG_O18,WQSF_msb_RWNEG_O21
11,16,Efras Wall,17.899123,-66.990718,1583.5,901.5,10/23/2023,14:18:42,0.013013094,0.001074252,0.013763849,8.91E-04,0.011548205,5.98E-04,0.015228737,2.87E-04,0.01147496,2.32E-04,0.007519762,1.40E-04,-2.62E-04,1.04E-04,-2.81E-04,8.55E-05,-2.44E-04,8.55E-05,-7.20E-04,1.04E-04,-7.20E-04,6.71E-05,-6.10E-05,6.71E-05,2.69E-04,-6.10E-06,-6.10E-05,-6.10E-06,6.71E-05,-6.10E-06,2.14E-04,4.70E-04,0.403923571,0.059108991,0.502096713,0.017863581,-41,17.89947319,-66.99385834,694,14.12854099,9.852718353,9.941914558,9.981758118,9.970777512,10.0005331,9.92658329,9.979553223,7.523630142,7.519504547,10.00026035,7.495347023,2.554104328,3.71501708,2.54204917,15.00097179,19.96072006,9.971922874,9.965947151,19.85028267,26.7094059,-2,399.8994751,411.4432373,442.6019897,490.1190491,510.111908,560.12146,620.0576172,664.9349365,673.6854858,681.2340698,708.7810669,753.8584595,761.3734131,764.4884644,767.6016235,778.9285278,865.1566162,884.0452271,899.062561,938.7196655,1015.536438,1513.531128,1721.698975,1899.369507,1950.754272,1944.479492,1817.728271,1666.368652,1546.439331,1511.310059,1485.112183,1419.437134,1279.021851,1260.603516,1254.425415,1240.864624,1186.754517,969.3517456,940.7223511,904.8556519,835.1427612,707.1793823,0.037566707,0.005112831,61.79999542,76.19999695,1604.330688,,0.068957686,0.01,0.648387492,0.057672735,0.703149617,,0.062992126,,301989890,3014656,17.89912415,-66.99071503,101.2674713,38.4236412,134.1421967,40.64035034,301.9326782,298.1005249,296.5897522,295.0884094,292.4545288,289.8301697,284.655304,276.7305603,268.4395142,257.9779358,243.1772003,233.5740662,222.065918,207.2289734,191.4353333,197.7438965,207.3066101,218.5787048,220.1768036,226.3796844,229.2613831,240.4763489,254.2530518,259.6130066,260.2380981,2.593654394,-1.750588179,80.03399658,1009.713501,53.63451767,0.005645175,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0
11,17,El Negro,18.172466,-67.253719,1460.5,818.5,10/23/2023,14:18:39,0.01940367,7.81E-04,0.018707847,6.35E-04,0.017242959,4.15E-04,0.016309092,2.14E-04,0.010669271,1.77E-04,0.005688651,1.40E-04,-4.82E-04,1.04E-04,-4.09E-04,1.04E-04,-5.19E-04,1.04E-04,-7.75E-04,1.04E-04,-8.30E-04,8.55E-05,1.22E-04,6.71E-05,1.59E-04,-6.10E-06,-7.93E-05,-6.10E-06,6.71E-05,-6.10E-06,0.002081363,5.62E-04,0.084944226,0.030774357,0.243123397,0.013365471,-42,18.17281151,-67.2567215,617,14.12326145,9.855924606,9.945217133,9.984470367,9.969895363,10.00284481,9.926812172,9.981452942,7.524785995,7.52011013,10.00249767,7.497433662,2.557156324,3.71371603,2.54361248,15.00140476,19.97060013,9.971928596,9.962640762,19.87147713,26.71888733,-2,399.969574,411.5250244,442.6654663,490.1889343,510.1836853,560.1918335,620.1290283,665.0101929,673.7629395,681.3109131,708.8596802,753.9403687,761.4597778,764.5737305,767.6868896,779.0210571,865.2630615,884.1433716,899.1471558,938.8525391,1015.672852,1516.224487,1722.467896,1900.887695,1951.473389,1943.530151,1817.130371,1666.195435,1546.289673,1510.953857,1484.765869,1418.952393,1279.05249,1260.219482,1253.665771,1241.414429,1186.34375,969.4412231,940.4989014,904.8526001,834.9262695,706.9577026,0.035901956,0.00310546,58.19999695,75.29999542,1597.637817,,0.045858234,0.01,0.31902355,0.033529881,0.614960611,,0.081889763,,301989890,2490368,18.17246628,-67.25372314,101.1564865,40.18844604,134.0700684,41.0205574,301.6321106,297.3509216,296.1021729,294.9386902,292.210022,289.9324036,284.5007935,276.6761169,268.6468201,258.0124512,243.0519409,233.5403595,221.827774,207.3368835,191.9854889,197.5729218,207.2356262,218.8494415,220.741806,226.5442047,229.5432281,240.8063812,254.1308594,259.7784424,259.1307373,1.450132489,-3.722681761,81.78214264,1009.967407,53.43118286,0.005636328,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
11,18,El Seco,18.142322,-65.200485,2251.5,682.5,10/23/2023,14:18:33,0.037733085,5.62E-04,0.036286511,4.52E-04,0.029694511,3.05E-04,0.01991638,1.77E-04,0.011291849,1.77E-04,0.004992829,1.22E-04,8.91E-04,1.22E-04,-2.44E-05,1.04E-04,2.69E-04,1.04E-04,2.87E-04,1.04E-04,-1.71E-04,8.55E-05,1.22E-04,6.71E-05,6.71E-05,-6.10E-06,3.05E-05,-6.10E-06,-6.10E-06,-6.10E-06,0.001239052,4.88E-04,0.038254026,0.010752168,0.094706096,0.01,-43,18.14214325,-65.20389557,1203,14.02029419,9.866950989,9.952158928,9.98678875,9.971016884,10.00357723,9.930532455,10.01630402,7.49515152,7.488817215,10.01679611,7.490188599,2.558391094,3.725826502,2.555976629,15.01032162,19.93569756,9.961832047,9.951724052,19.85408974,27.25528336,-2,399.7277527,411.2937622,442.4371948,490.0021667,509.9998169,560.048645,619.9224243,664.9168091,673.6881104,681.1825562,708.7634277,753.8323975,761.3295288,764.4465942,767.5637207,778.8942261,865.0432739,883.9168091,898.909668,938.5744629,1015.454651,1506.510132,1720.479004,1895.513184,1949.51123,1945.966309,1818.376953,1666.713013,1546.462769,1511.288208,1485.368774,1419.538696,1279.006592,1260.9198,1254.755371,1240.53894,1186.921509,969.1833496,941.0415039,904.9785156,835.3119507,707.3543701,0.015877692,0.001573441,38.69999695,47.69999695,1644.488159,,0.031337403,0.01,0.163654968,0.019493667,0.493700773,,0.081889763,,33554434,4194304,18.14232254,-65.20048523,101.7551651,27.6115036,136.2876892,39.64038086,300.8699646,297.2894287,296.0651855,294.8782349,292.5126648,290.0234375,284.5882568,276.5652771,268.1722717,258.4867554,243.4608459,233.8676147,222.4994812,206.9508972,191.8979797,198.8499908,208.1094055,219.9497833,219.8045044,227.0491791,227.9710388,239.9317169,253.7661438,259.296875,260.6527405,5.127912521,1.831151962,79.44397736,1009.539673,55.24188995,0.005636841,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
11,19,Esperanza,18.077014,-65.485657,2147.5,727.5,10/23/2023,14:18:35,0.020502336,8.73E-04,0.019348737,8.00E-04,0.017957091,7.08E-04,0.01841487,5.25E-04,0.013635671,4.70E-04,0.008178961,3.23E-04,-6.84E-04,2.32E-04,-0.001470991,1.59E-04,-0.001361125,1.59E-04,-0.001141391,1.59E-04,-0.001434369,1.22E-04,8.55E-05,8.55E-05,3.05E-04,-6.10E-06,-1.34E-04,-6.10E-06,-1.53E-04,-6.10E-06,0.005194251,5.62E-04,0.403923571,0.057004023,0.418839127,0.012889504,-43,18.07659531,-65.48721313,1122,14.02876091,9.869651794,9.953780174,9.985423088,9.970664024,10.00442791,9.930577278,10.0154171,7.49835825,7.492643356,10.01901531,7.494235039,2.562942266,3.730293751,2.559589624,15.01001072,19.93728256,9.96376133,9.953017235,19.85471535,27.17613983,-2,399.8072815,411.374176,442.5239563,490.0947876,510.0850525,560.1339722,620.0078125,665.0013428,673.7702637,681.2684937,708.8515625,753.9164429,761.4191895,764.5354614,767.65448,778.9830933,865.1326904,884.0078125,899.0023193,938.6694946,1015.529419,1509.341431,1721.211792,1897.47937,1950.392334,1944.908813,1817.641479,1666.492554,1546.294312,1510.912231,1484.97998,1418.993042,1279.03772,1260.513306,1253.967041,1241.111694,1186.526611,969.3144531,940.8215942,904.9099731,835.1611328,707.2264404,0.034310974,0.004886258,51.89999771,74.3999939,1604.330688,,0.060190447,0.01,0.648387492,0.057672735,1.122047186,,0.081889763,,301989890,6782976,18.07701302,-65.48565674,101.6789703,29.43177986,135.9187317,39.77583694,300.9403687,297.493042,296.1932983,294.7841187,292.0703125,289.6069946,284.5219421,276.5848999,268.1418762,258.5487976,243.4787445,233.7985229,222.295166,207.0977478,191.603653,198.6518555,208.1553345,219.8570404,219.5151825,226.8894958,228.2159882,239.8871002,253.9935303,259.3129578,260.6328735,3.512306452,1.606600404,84.76015472,1009.731201,55.9614296,0.005633354,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0
11,20,Gallardo,18.007374,-67.334643,1442.5,885.5,10/23/2023,14:18:42,0.016693626,0.001019319,0.016052738,8.36E-04,0.015741449,5.43E-04,0.019458603,2.69E-04,0.014331494,2.14E-04,0.009076206,1.40E-04,-4.27E-05,1.04E-04,-2.99E-04,8.55E-05,6.71E-05,1.04E-04,-7.93E-05,1.04E-04,-7.93E-04,6.71E-05,1.04E-04,6.71E-05,1.40E-04,-6.10E-06,1.04E-04,-6.10E-06,-9.77E-05,-6.10E-06,9.28E-04,5.07E-04,0.418839127,0.059108991,0.450342894,0.012889504,-41,18.00779533,-67.33797455,606,14.12557125,9.855948448,9.944930077,9.985454559,9.969281197,10.00302696,9.927017212,9.981753349,7.525463581,7.519924164,10.00244904,7.497984409,2.557493687,3.713782787,2.543378115,15.00347233,19.9685154,9.972444534,9.963088036,19.87115479,26.72776222,-2,399.9783325,411.5361938,442.6748047,490.1987915,510.1939087,560.2020874,620.1390991,665.0205078,673.7737427,681.3222656,708.8710327,753.9521484,761.4721069,764.5861816,767.6990356,779.0311279,865.2711792,884.1552734,899.1627197,938.8630981,1015.700745,1516.458252,1722.573364,1901.120239,1951.56897,1943.394043,1817.043213,1666.170044,1546.268921,1510.904541,1484.714966,1418.88147,1279.056763,1260.168945,1253.552734,1241.490845,1186.302734,969.4580688,940.4732056,904.8342896,834.9144897,706.9144287,0.035901956,0.005112831,53.39999771,65.69999695,1597.637817,,0.06355498,0.01,0.766139746,0.068146557,0.703149617,,0.062992126,,301989890,4456448,18.00737381,-67.3346405,101.1554108,40.44091415,133.8599091,40.95292282,301.6940918,297.3190918,296.4060669,295.1056213,292.3765869,289.8510132,284.5355835,276.7753601,268.6716003,258.0173645,243.0745239,233.5562439,221.8620605,207.3137817,191.8920898,197.3500519,207.1656036,218.7390289,220.7167664,226.5212402,229.4536896,240.7576141,254.1777496,259.6544189,259.539917,1.634035945,-4.172657013,78.82624817,1009.950317,52.89103699,0.005641942,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
11,21,Guanajibo,18.175057,-67.253185,1460.5,817.5,10/23/2023,14:18:39,0.01991638,7.63E-04,0.018048648,6.35E-04,0.01726127,4.15E-04,0.01543016,2.14E-04,0.00997345,1.77E-04,0.004736474,1.40E-04,2.14E-04,1.22E-04,-4.46E-04,1.04E-04,-6.84E-04,1.04E-04,-5.55E-04,1.04E-04,-9.40E-04,8.55E-05,1.95E-04,6.71E-05,1.04E-04,-6.10E-06,-6.10E-05,-6.10E-06,6.71E-05,-6.10E-06,0.001641897,5.62E-04,0.059108991,0.01991648,0.188621223,0.01114921,-42,18.17540359,-67.25618744,617,14.12326145,9.855924606,9.945217133,9.984470367,9.969895363,10.00284481,9.926812172,9.981452942,7.524785995,7.52011013,10.00249767,7.497433662,2.557156324,3.71371603,2.54361248,15.00140476,19.97060013,9.971928596,9.962640762,19.87147713,26.71888733,-2,399.969574,411.5250244,442.6654663,490.1889343,510.1836853,560.1918335,620.1290283,665.0101929,673.7629395,681.3109131,708.8596802,753.9403687,761.4597778,764.5737305,767.6868896,779.0210571,865.2630615,884.1433716,899.1471558,938.8525391,1015.672852,1516.224487,1722.467896,1900.887695,1951.473389,1943.530151,1817.130371,1666.195435,1546.289673,1510.953857,1484.765869,1418.952393,1279.05249,1260.219482,1253.665771,1241.414429,1186.34375,969.4412231,940.4989014,904.8526001,834.9262695,706.9577026,0.037566707,0.003249459,58.79999542,75.59999847,1597.637817,,0.038953923,0.01,0.185474515,0.025038229,0.60393697,,0.088188976,,33554434,2359296,18.17505646,-67.25318909,101.1562958,40.18843842,134.0726013,41.02211761,301.6306458,297.3520508,296.0964661,294.9352112,292.2070007,289.9328308,284.4992981,276.6748352,268.6470947,258.0120544,243.0513611,233.5398254,221.8270416,207.3374939,191.9878845,197.5757294,207.2363892,218.8505707,220.7427979,226.5449677,229.5437775,240.808075,254.1296387,259.7802734,259.1226807,1.444556952,-3.711704493,81.84479523,1009.96875,53.43895721,0.005636215,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
11,22,Manchas Exteriores,18.217685,-67.236562,1463.5,800.5,10/23/2023,14:18:38,0.024420913,0.001001008,0.022681357,9.46E-04,0.018488115,8.18E-04,0.014679404,6.35E-04,0.009442428,5.62E-04,0.004992829,3.78E-04,-3.54E-04,2.69E-04,-0.001013214,1.95E-04,-0.001416058,1.77E-04,-9.58E-04,1.77E-04,-0.001324503,1.40E-04,1.77E-04,8.55E-05,1.40E-04,-6.10E-06,6.71E-05,-6.10E-06,-7.93E-05,-6.10E-06,0.002227852,5.80E-04,0.053016305,0.017863581,0.181904107,0.012889504,-42,18.21789932,-67.23887634,619,14.12284088,9.855920792,9.945268631,9.984290123,9.970003128,10.00281048,9.926774025,9.981398582,7.524662971,7.520144463,10.00250626,7.49733305,2.557095051,3.713703156,2.54365468,15.00102139,19.97097778,9.97183609,9.962556839,19.87153053,26.71735191,-2,399.9679871,411.5229797,442.6637878,490.1871643,510.1818237,560.1899414,620.1271362,665.0083618,673.7609253,681.3088379,708.857605,753.9381714,761.4575195,764.5714722,767.6846924,779.0192261,865.2615356,884.1411743,899.1443481,938.8505859,1015.667786,1516.182129,1722.448608,1900.845703,1951.456177,1943.55481,1817.146118,1666.200073,1546.293457,1510.962769,1484.775146,1418.96521,1279.051758,1260.228882,1253.686401,1241.400391,1186.351318,969.4382324,940.5036011,904.8560181,834.9285278,706.9656372,0.035901956,0.00310546,60.89999771,76.19999695,1584.251953,,0.043430544,0.01,0.177895874,0.024015147,0.934645653,,0.081889763,,50855938,4685824,18.2176857,-67.23656464,101.1553879,40.14627457,134.1222382,41.04256058,301.6054077,297.3813782,295.9797058,294.8631592,292.1695557,289.9246521,284.480835,276.6489258,268.6493225,258.0052185,243.0426331,233.5322876,221.81987,207.3454895,192.0242615,197.6254578,207.2506866,218.8584442,220.7488708,226.5474701,229.561615,240.8266144,254.0984039,259.8171692,258.9943542,1.31146431,-3.456678391,82.67350769,1009.998169,53.54582596,0.005634286,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0
11,23,Maria Langa,17.955609,-66.750175,1671.5,863.5,10/23/2023,14:18:41,0.014001893,5.80E-04,0.015356915,5.07E-04,0.015759759,4.15E-04,0.015887937,3.23E-04,0.01096225,3.05E-04,0.006311228,2.32E-04,1.04E-04,1.77E-04,-8.48E-04,1.40E-04,-7.75E-04,1.40E-04,-9.03E-04,1.40E-04,-8.30E-04,1.04E-04,1.04E-04,6.71E-05,1.77E-04,-6.10E-06,4.88E-05,-6.10E-06,-6.10E-05,-6.10E-06,9.46E-04,4.70E-04,0.175426215,0.049307544,0.336945027,0.01437078,-41,17.95608521,-66.75326538,781,14.11488438,9.863411903,9.953474045,9.983405113,9.961774826,10.00175381,9.929317474,10.00835419,7.502368927,7.500630379,10.01982403,7.49239254,2.56547761,3.723204374,2.554077387,14.999753,19.92390442,9.956994057,9.947980881,19.84157753,27.090065,-2,400.1444397,411.7279358,442.9179077,490.5118713,510.4831238,560.5145874,620.3620605,665.3584595,674.1220703,681.6303711,709.2096558,754.2625122,761.7784424,764.8935547,768.0094604,779.3464355,865.4543457,884.3264771,899.3111572,938.9370117,1015.762634,1520.355225,1724.375244,1907.203003,1955.355225,1939.38269,1814.363037,1665.673462,1545.481079,1509.327271,1483.384155,1416.714966,1279.144653,1259.434814,1250.816406,1242.941162,1184.916382,969.6334839,940.1124268,904.7563477,834.8012695,706.8277588,0.039308656,0.004265022,59.39999771,74.3999939,1611.023682,,0.052537866,0.01,0.42721957,0.04130701,0.648031473,,0.069291338,,301989890,4620288,17.95560837,-66.75017548,101.3288498,37.11901093,134.4424591,40.52070618,301.8634033,298.4823303,296.8296204,295.1740723,292.3269348,289.8271179,284.6873474,276.6123657,268.2771606,258.0388489,243.2802124,233.5448914,222.074234,207.2433472,191.2767792,198.1610565,207.5276642,218.6516571,219.9261627,226.401535,229.2296143,240.335968,254.2245026,259.5582886,260.3534851,1.915820956,-0.397792637,83.02767181,1009.803711,53.2003212,0.005637321,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0
11,24,Media Luna,17.927037,-67.052459,1557.5,895.5,10/23/2023,14:18:42,0.001074252,5.43E-04,0.002758874,4.70E-04,0.006677451,3.42E-04,0.012537004,2.32E-04,0.009241005,1.95E-04,0.005468918,1.59E-04,-0.001837214,1.22E-04,-0.002368235,1.04E-04,-0.002166813,1.22E-04,-0.00194708,1.22E-04,-0.002075258,1.04E-04,-3.72E-04,1.04E-04,-7.93E-05,-6.10E-06,-1.53E-04,-6.10E-06,1.59E-04,-6.10E-06,3.78E-04,8.00E-04,0.324945867,0.061291687,0.403923571,0.01722743,-41,17.92693329,-67.05317688,678,14.12556076,9.853909492,9.942920685,9.982266426,9.970846176,10.00122452,9.926719666,9.980119705,7.523906231,7.51989603,10.00105572,7.495908737,2.555371284,3.714841127,2.543129921,15.00066376,19.96401787,9.972089767,9.965232849,19.85579872,26.71196747,-2,399.9143677,411.4602966,442.6149597,490.1334839,510.12677,560.1359253,620.0724487,664.9506836,673.7016602,681.249939,708.7974243,753.8755493,761.3914185,764.5062256,767.6194458,778.9488525,865.1809692,884.0665283,899.0792847,938.7501831,1015.562988,1514.139404,1721.859497,1899.684204,1950.912964,1944.279053,1817.605225,1666.333618,1546.407104,1511.235718,1485.040771,1419.33606,1279.028198,1260.524292,1254.267212,1240.97876,1186.663086,969.3681641,940.6735229,904.8608398,835.0914307,707.1356201,0.049307544,0.005857557,39.89999771,55.79999542,1604.330688,,0.058575571,0.01,0.548733175,0.050888013,0.074803136,,0.283464551,,318767106,4177952,17.92703629,-67.05245972,101.2463303,38.80208588,134.0977478,40.70271301,301.8865051,297.9460144,296.4633789,295.0465698,292.4613037,289.8662415,284.620575,276.7302246,268.4791565,257.9855347,243.1554413,233.5855255,222.0372162,207.2370453,191.4982605,197.6444855,207.2950287,218.6027985,220.2948303,226.379303,229.3613434,240.5197449,254.2508545,259.6691284,260.1081848,2.250000715,-1.971309781,79.65348053,1009.76709,53.41779709,0.005643404,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
11,25,Palominitos,18.328986,-65.556263,2099.5,639.5,10/23/2023,14:18:31,0.025263224,6.53E-04,0.025830869,5.98E-04,0.028156377,5.25E-04,0.033429977,3.97E-04,0.026801357,3.78E-04,0.017334515,2.87E-04,0.002099674,2.32E-04,9.09E-04,1.77E-04,0.001257363,1.59E-04,6.71E-04,1.59E-04,-6.10E-05,1.22E-04,3.23E-04,1.04E-04,4.70E-04,-6.10E-06,4.15E-04,-6.10E-06,-4.27E-05,-6.10E-06,0.001751763,7.63E-04,0.403923571,0.059108991,0.559798181,0.01,-43,18.32878113,-65.55863953,1085,14.03405094,9.869738579,9.954813957,9.984913826,9.970273972,10.00459862,9.930577278,10.01495743,7.499401093,7.494025707,10.01959038,7.495361805,2.564611912,3.731097221,2.560647726,15.00961113,19.93784904,9.964187622,9.952960014,19.85493851,27.22016144,-2,399.8439941,411.4129333,442.5643311,490.1378784,510.1251221,560.1735229,620.0466919,665.0400391,673.8082275,681.3081055,708.8914795,753.9544678,761.4596558,764.5757446,767.6950073,779.0229492,865.1728516,884.0477295,899.041687,938.7094116,1015.566772,1510.622314,1721.56543,1898.411865,1950.828857,1944.397583,1817.299805,1666.394653,1546.213867,1510.739136,1484.802246,1418.744141,1279.051025,1260.348633,1253.611572,1241.354126,1186.349731,969.3644409,940.7278442,904.8857422,835.1001587,707.1644287,0.031337403,0.004886258,53.09999847,76.19999695,1611.023682,,0.072812296,0.01,1.317790866,0.127414569,0.207086593,,0.283464551,,318767106,4194368,18.32898521,-65.55626678,101.6313095,30.25488853,136.0301819,40.01426697,300.1040344,297.3169556,296.0089722,294.5610352,291.9102173,289.5244141,284.4847717,276.5201416,268.1140747,258.3485718,243.4368134,233.8521729,222.351181,207.3328857,191.3406219,198.5403748,207.8501129,219.7159729,219.6170349,226.6851807,229.0362244,240.0260162,254.2926483,259.0613708,260.1885986,2.548309088,0.800968111,90.21728516,1009.782349,58.0319519,0.005628288,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
